gangster-doge,gangstadoge,{'binance-smart-chain': '0x4b3274e8e9892d7c2ea5d43431b1183ee5e63ad5'}
gan-punks,gpunks20,{'ethereum': '0xcccbf11ac3030ee8cd7a04cfe15a3718df6dd030'}
ganymede,gany,{'binance-smart-chain': '0x72b4404a20b6342ce3d8a9707316a07cbff9063d'}
gapcoin,gap,{'': ''}
gard-governance-token,ggt,{'': ''}
garfield-token,garfield,{'ethereum': '0x7b392dd9bdef6e17c3d1ba62d1a6c7dcc99d839b'}
garlic,GRLC,{'solana': '88YqDBWxYhhwPbExF966EdaCYBKP51xVm1oGBcbWzcf2'}
garlicoin,grlc,{'': ''}
gas,gas,{'neo': '602c79718b16e442de58778e148d0b1084e3b2dffd5de6b7b16cee7969282de7'}
gas-dao,gas,{'ethereum': '0x6bba316c48b49bd1eac44573c5c871ff02958469'}
gasify,gsfy,{'ethereum': '0x02f3a1819851d127bcd6f468253d7a498567eee0'}
gasp,gasp,{'': ''}
gastoken,gst2,"{'ethereum': '0x0000000000b3f879cb30fe243b4dfee438691c04', 'harmony-shard-0': '0x8e34d1351ef8db0acac008761075f33d072cd753'}"
gastrocoin,gtc,{'': ''}
gatechain-token,gt,{'ethereum': '0xe66747a101bff2dba3697199dcce5b743b454759'}
gatenet,gate,{'ethereum': '0x9d7630adf7ab0b0cb00af747db76864df0ec82e4'}
gather,gth,{'ethereum': '0xc3771d47e2ab5a519e2917e61e23078d0c05ed7f'}
gatorswap,gator,{'binance-smart-chain': '0x88371dec00bc3543231e01089c3dc6d94289d4af'}
gatsby-inu,gatsbyinu,{'ethereum': '0xd60d8e670438615721c8f50db31839f98a124ff7'}
gazetv,gaze,{'ethereum': '0xd1e06952708771f71e6dd18f06ee418f6e8fc564'}
gbrick,gbx,{'': ''}
gcn-coin,gcn,{'': ''}
gcnx-token,gcnx,{'tron': 'TXz3FUPFavAVVqdrBSC6trvSFL7FCTLr5W'}
gdao-governance-vault,xgdao,{'ethereum': '0x306978da6ebee060375f35418744f85c1cb6b353'}
gdoge-finance,gdoge,{'binance-smart-chain': '0xdeb9aca4f54abd9b82ca91b52fcccf869882b9fe'}
gearbox,gear,{'ethereum': '0xba3335588d9403515223f109edc4eb7269a9ab5d'}
geeq,GEEQ,{'ethereum': '0x6b9f031d718dded0d681c20cb754f97b3bb81b78'}
gegem,geg,{'binance-smart-chain': '0x99dab6065951becac1decbac0c1a16b9bbf12913'}
geist-dai,gdai,{'fantom': '0x07e6332dd090d287d3489245038daf987955dcfb'}
geist-eth,geth,{'fantom': '0x25c130b2624cf12a4ea30143ef50c5d68cefa22f'}
geist-finance,geist,{'fantom': '0xd8321aa83fb0a4ecd6348d4577431310a6e0814d'}
geist-ftm,gftm,{'fantom': '0x39b3bd37208cbade74d0fcbdbb12d606295b430a'}
geist-fusdt,gfusdt,{'fantom': '0x940f41f0ec9ba1a34cf001cc03347ac092f5f6b5'}
geist-usdc,gusdc,{'fantom': '0xe578c856933d8e1082740bf7661e379aa2a30b26'}
geist-wbtc,gwbtc,{'fantom': '0x38aca5484b8603373acc6961ecd57a6a594510a3'}
gelato,gel,{'ethereum': '0x15b7c0c907e4c6b9adaaaabc300c08991d6cea05'}
geld-finance,geldf,{'binance-smart-chain': '0x1273980950ceac86c983530b90d18aa8f92c04d2'}
gembites,gbts,{'polygon-pos': '0xbe9512e2754cb938dd69bbb96c8a09cb28a02d6d'}
gem-exchange-and-trading,gxt,{'ethereum': '0x4674672bcddda2ea5300f5207e1158185c944bc0'}
gemguardian,gemg,{'binance-smart-chain': '0x885c5fb8f0e67b2b0cf3a437e6cc6ebc0f9f9014'}
gemini-dollar,gusd,{'ethereum': '0x056fd409e1d7a124bd7017459dfea2f387b6d5cd'}
gemit-app,gemit,{'binance-smart-chain': '0xa91a840ee787bb773922f961b6c5cd2a564f535d'}
gempay,gpay,{'polygon-pos': '0x29c28f7e50ea89343fe2b2c75f2652b883ed0cbd'}
gems-2,gem,{'ethereum': '0xc7bba5b765581efb2cdd2679db5bea9ee79b201f'}
gemspree,gems,{'binance-smart-chain': '0x48a64f116ce221fd7c1119775ba7892701f9911d'}
gemstones,gms,{'polygon-pos': '0x0d962a1a2a27b402e4d84772dea65ac8592eb6bf'}
gem-token,gem,{'binance-smart-chain': '0x9fb4def63f8caec83cb3ebcc22ba0795258c988a'}
genaro-network,gnx,{'ethereum': '0x6ec8a24cabdc339a06a172f8223ea557055adaa5'}
gene,gene,{'ethereum': '0xf6ec87dfe1ed3a7256cc0c38e3c8139103e9af3b'}
genebank-token,gnbt,{'ethereum': '0x7aa46a51f717404d944051af3075bbcb49b2288b'}
general-attention-currency,xac,{'ethereum': '0xde4c5a791913838027a2185709e98c5c6027ea63'}
generation-of-yield,ygy,{'ethereum': '0x11b0a8c0fa626627601ed518c3538a39d92d609e'}
generic-doge,gdoge,{'binance-smart-chain': '0xf9b2c2f85167d58d1603371a83ffadc676d089dc'}
genes-chain,genes,{'ethereum': '0x1673a63aa0047294d75954226f3f2f98de77b16f'}
genesis-mana,mana,{'ethereum': '0x2d77f5b3efa51821ad6483adaf38ea4cb1824cc5'}
genesis-pool,gpool,{'ethereum': '0x797de1dc0b9faf5e25c1f7efe8df9599138fa09d'}
genesis-shards,gs,"{'ethereum': '0xe0b9a2c3e9f40cf74b2c7f591b2b0cca055c3112', 'binance-smart-chain': '0x9ba4c78b048eeed69f4ed3cfddeda7b51baf7ca8'}"
genesis-token,gent,{'ethereum': '0x0f767338244418310342d49b02183715691d988f'}
genesis-vision,gvt,"{'ethereum': '0x103c3a209da59d3e7c4a89307e66521e081cfdf0', 'binance-smart-chain': '0xf25868b9e9c62f12192650ac668a2aa69f965f44'}"
genesis-worlds,genesis,{'polygon-pos': '0x51869836681bce74a514625c856afb697a013797'}
genesisx,xgs,{'': ''}
genexi,gxi,{'ethereum': '0xbcfdaeb22ab6e10dfb99546e6240155edc1084f7'}
gengar-token,gengar,{'ethereum': '0x48b2dd9cefba73c60882478a16bc3428aceed2b9'}
genie-protocol,gnp,{'binance-smart-chain': '0xfa139cc2f5c5b8c72309be8e63c3024d03b7e63c'}
genius-coin,genius,{'binance-smart-chain': '0xba5b0408b0645ec091b3bb76ee793091a9399bf2'}
genius-yield,gens,{'cardano': ''}
genix,genix,{'': ''}
gennix,gnnx,{'binance-smart-chain': '0x022b0f871edc12b1549f894e3a2d721bbef7519b'}
genomesdao,$gene,{'ethereum': '0x21413c119b0c11c5d96ae1bd328917bc5c8ed67e'}
genopets,gene,"{'solana': 'GENEtH5amGSi8kHAtQoezp1XEXwZJ8vcuePYnXdKrMYz', 'binance-smart-chain': '0x9df465460938f9ebdf51c38cc87d72184471f8f0'}"
genshinflokiinu,gfloki,{'binance-smart-chain': '0x53b3338e3345758ae88b930e3d9759a95c5ce05c'}
genshin-nft,genshin,{'binance-smart-chain': '0xe512a26cccf868ccc6d4f8e9a8729a365c695462'}
genshinshibinu,gshib,{'binance-smart-chain': '0xc0e39cbac6a5c5cdcdf2c1a1c29cbf5917754943'}
genshiro,gens,{'binance-smart-chain': '0x2cd14cba3f26254beed1d78158cd2b6f91809600'}
gentarium,gtm,{'': ''}
genwealth-coin,gwc,{'binance-smart-chain': '0x280ce73a3a90b8aeb4ef7ed10c928c35ec5c0420'}
genx,genx,"{'binance-smart-chain': '0x9aa18a4e73e1016918fa360eed950d9580c9551d', 'polygon-pos': '0x3ecdeb8fc5023839b92b0c293d049d61069e02b1'}"
geocoin,geo,{'': ''}
geodb,geo,"{'ethereum': '0x147faf8de9d8d8daae129b187f0d02d819126750', 'binance-smart-chain': '0xc342774492b54ce5f8ac662113ed702fc1b34972'}"
geopoly,geo$,{'polygon-pos': '0xf1428850f92b87e629c6f3a3b75bffbc496f7ba6'}
gera-coin,gera,{'ethereum': '0xde5ea375ffbdc8b25a80fe13d631e8ba0ab4bb02'}
germancoin,gcx,{'ethereum': '0x44a67c8570a61a28bafd0035042f2f0a73a64428'}
gerowallet,gero,{'ethereum': '0x3431f91b3a388115f00c5ba9fdb899851d005fb5'}
get-doge,getdoge,{'binance-smart-chain': '0x5ee36c0a5e96220f9dcde6a068c5f4e597f83fbb'}
get-token,get,"{'ethereum': '0x8a854288a5976036a725879164ca3e91d30c6a1b', 'polygon-pos': '0xdb725f82818de83e99f1dac22a9b5b51d3d04dd4'}"
geyser,gysr,"{'ethereum': '0xbea98c05eeae2f3bc8c3565db7551eb738c8ccab', 'polygon-pos': '0xc48f61a288a08f1b80c2edd74652e1276b6a168c'}"
geysercoin,gsr,{'': ''}
gforce,gfce,{'binance-smart-chain': '0x5f136383e230f972739fae2e81e7e774afe64c66'}
gg-coin,ggc,{'ethereum': '0x7f969c4d388ca0ae39a4fddb1a6f89878ca2fbf8'}
gg-token,ggtk,"{'ethereum': '0xfa99a87b14b02e2240c79240c5a20f945ca5ef76', 'polygon-pos': '0x49b1be61a8ca3f9a9f178d6550e41e00d9162159'}"
ghibli-inu,ghibli,{'ethereum': '0x3beb1555b821f06f95a0bf67974914abe7a2581e'}
ghospers-game,ghsp,{'binance-smart-chain': '0x4a0cc0876ec16428a4fa4a7c4c300de2db73b75b'}
ghostblade-inu,ghostblade,{'ethereum': '0x54b8e638aa2c7a6040f2820f8118237a7bfa0c0d'}
ghost-by-mcafee,ghost,{'': ''}
ghostface,ghostface,{'binance-smart-chain': '0x0952ddffde60786497c7ced1f49b4a14cf527f76'}
ghostface-shiba,gfshib,{'ethereum': '0xca96dcc988ec155a30eb78f45fccb968e2ebf5fd'}
ghost-farmer-capital,gfc,{'fantom': '0xe794e5cff1367bc06b6661ea4472e4919cb00186'}
ghost-trader,GTR,{'binance-smart-chain': '0x4fb36a89edcd377d63fc7e39bd143685a5563594'}
ghoul-token,ghoul,{'ethereum': '0x3bb86d867a9f3addf994cdadb210fa82f0d4157a'}
giant,gic,{'': ''}
gibx-swap,x,{'binance-smart-chain': '0xae28714390e95b8df1ef847c58aeac23ed457702'}
gictrade,gict,{'': ''}
gif-dao,gif,{'tezos': 'KT1XTxpQvo7oRCqp85LikEZgAZ22uDxhbWJv'}
giftbag,gbag,{'binance-smart-chain': '0x6820f244b81d0906d70266cc9bccc2a8eaa5464c'}
gift-coin,gift,{'binance-smart-chain': '0x9adf6e139025b29386115dcb7970020d69011937'}
giftedhands,ghd,"{'ethereum': '0x3b544e6fcf6c8dce9d8b45a4fdf21c9b02f9fda9', 'binance-smart-chain': '0xfdfd27ae39cebefdbaac8615f18aa68ddd0f15f5'}"
gifto,gto,{'ethereum': '0xc5bbae50781be1669306b9e001eff57a2957b09d'}
gigachad,chad,{'avalanche': '0xc16a1b60175d16be6f2ed0ba506ca0e6efba8e08'}
giga-watt-token,wtt,{'ethereum': '0x84119cb33e8f590d75c2d6ea4e6b0741a7494eda'}
gigecoin,gig,{'': ''}
giletjaunecoin,gjco,{'': ''}
gilgamesh-eth,gil,{'ethereum': '0xfde19f0de7a4e7eca8ab29c9f202a21a3b3503de'}
gimmer,gmr,{'ethereum': '0x9b8d5f3402f74c7a61d9f09c32d3ca07b45c1466'}
ginga-finance,gin,{'binance-smart-chain': '0x2c77778c189abae5951aab1100cebd99a42307c5'}
ginspirit,ginspirit,{'fantom': '0x2787bea3366335068bf8b4a253044d09ea4e1c96'}
gin-token,gin,{'tron': 'TFt2jXJjeqC9LLYahxwLB3CxZ2de4pNqdk'}
ginza-eternity-reward,ger,{'binance-smart-chain': '0x0e9b29aa5aed3d65867db8b980484c8c49a7f915'}
ginza-network,ginza,{'binance-smart-chain': '0x32d7da6a7cf25ed1b86e1b0ee9a62b0252d46b16'}
girl-story,metagirl,{'binance-smart-chain': '0xb2138ff02dc77ce0e1f122688b4c5ec77271f81c'}
gitcoin,gtc,{'ethereum': '0xde30da39c46104798bb5aa3fe8b9e0e1f348163f'}
give-global,give,{'ethereum': '0xba8e5a4c64c1be42230910f7b39a6388f3d4297c'}
giveth,giv,"{'ethereum': '0x900db999074d9277c5da2a43f252d74366230da0', 'xdai': '0x4f4f9b8d5b4d0dc10506e5551b0513b61fd59e75'}"
give-token,give,{'huobi-token': '0xfd6643b3959f4114f39efa2f4484703fafc47f00'}
givingtoservices-svs,svs,{'ethereum': '0x7ca62545a380e7d71f8f5cfa14b9211002075930'}
givly-coin,giv,{'ethereum': '0xf6537fe0df7f0cc0985cf00792cc98249e73efa0'}
gizadao,giza,{'fantom': '0x3389492f36642f27f7bf4a7749fb3fc2c8fbb7ee'}
glacierlaunch,GLAC,{'avalanche': '0x368098e9deb1961426e8c8554e0d910e189862db'}
glass-chain,gls,{'': ''}
gleec-coin,gleec,{'': ''}
glex,glex,{'ethereum': '0x0a0db74ef8b4480cc29b7d68647727feeb1ea4ec'}
glimpse,glms,{'binance-smart-chain': '0x75f53011f6d51c60e6dcbf54a8b1bcb54f07f0c9'}
glitch-protocol,glch,"{'ethereum': '0x038a68ff68c393373ec894015816e33ad41bd564', 'binance-smart-chain': '0xf0902eb0049a4003793bab33f3566a22d2834442', 'polygon-pos': '0xbe5cf150e1ff59ca7f2499eaa13bfc40aae70e78'}"
glitchy,gly,{'binance-smart-chain': '0x811ae301d0bf4db9895535733f5677b2d727b5fb'}
glitzkoin,gtn,{'stellar': 'GTN-GARFMAHQM4JDI55SK2FGEPLOZU7BTEODS3Y5QNT3VMQQIU3WV2HTBA46'}
global-aex-token,gat,{'ethereum': '0x24efe6b87bf1bfe9ea2ccb5a9d0a959c7172b364'}
globalboost,bsty,{'': ''}
globalchainz,gcz,{'': ''}
global-china-cash,cnc,{'bitshares': ''}
globalcoin,glc,{'': ''}
global-coin-research,gcr,"{'ethereum': '0x6307b25a665efc992ec1c1bc403c38f3ddd7c661', 'polygon-pos': '0xa69d14d6369e414a32a5c7e729b7afbafd285965'}"
global-crypto-alliance,call,{'ethereum': '0xbbe761ea1447a20b75aa485b7bcad4837415d7d7'}
global-defi,gdefi,{'ethereum': '0xb5e88b229b18e748e3aa16a1c2bfefdfc8a5560d'}
global-digital-content,gdc,{'ethereum': '0x301c755ba0fca00b1923768fffb3df7f4e63af31'}
global-gaming,gmng,{'ethereum': '0xcf81e6fdb8d7a743c3d4c3542a5356ff197ea1c0'}
globalgive,ggive,{'binance-smart-chain': '0x9587315bdc7a58f66eb4e9e2f8b9c29abca15617'}
global-human-trust,ght,{'ethereum': '0xbe30f684d62c9f7883a75a29c162c332c0d98f23'}
global-reserve-system,glob,{'ethereum': '0x45f2ab0ca2116b2e1a70bf5e13293947b25d0272'}
global-smart-asset,gsa,{'': ''}
global-social-chain,gsc,{'ethereum': '0x228ba514309ffdf03a81a205a6d040e429d6e80c'}
global-trust-coin,gtc,{'ethereum': '0xe138fda441fc31b36171122397a8a11d6cd2c479'}
globaltrustfund-token,gtf,{'ethereum': '0x87befc1d367190f2b9cbe9b689e0e5ca658e3b71'}
globalvillage-ecosystem,gve,{'ethereum': '0x81705082ef9f0d660f07be80093d46d826d48b25'}
globe-derivative-exchange,gdt,{'ethereum': '0xc67b12049c2d0cf6e476bc64c7f82fc6c63cffc5'}
glorydoge,gloryd,{'binance-smart-chain': '0xcc5667333f5e997ac9f0c26d41b7dda65b2b675a'}
glosfer-token,glo,{'ethereum': '0xc0e6737a29de7a00e2f6011924eb257106cb082f'}
glouki,glk,{'': '0x937a95ff6e51c94b90b9b7c6cd4756dd6fc16f95'}
glovecoin,glov,{'': ''}
glow,GLOW,{'binance-smart-chain': '0xc7baa7787bb40c5d2523252baf142413dcbbcd5b'}
glox-finance,glox,{'ethereum': '0x0222be1f1b8413b2d7d76ebfc9e0285c1300692f'}
glufco,glf,{'waves': ''}
glyph-vault-nftx,glyph,{'ethereum': '0xd70240dd62f4ea9a6a2416e0073d72139489d2aa'}
gm,gm,{'ethereum': '0xbc7250c8c3eca1dfc1728620af835fca489bfdf3'}
gma,gma,{'avalanche': '0xb092214663b7cb2e0497825aa4cecd5dbd3a178b'}
gmcoin,gm,{'waves': ''}
gm-coin,gm,{'ethereum': '0x73b8726618f53f84eeb860fd50ab217fdf30dea0'}
gmcoin-2,gmcoin,{'tron': ''}
gm-inu,gminu,{'ethereum': '0x4b4cfbbc89a2d9d241ff2c6ac1fcad663a2a1d4a'}
gmr-finance,gmr,{'binance-smart-chain': '0x0523215dcafbf4e4aa92117d13c6985a3bef27d7'}
gmsol,GMSOL,{'solana': 'gmdu3snwW28DmmxCseChp9owWLUhamH9eS3hWfHG8Vg'}
gmt-token,gmt,{'ethereum': '0x7ddc52c4de30e94be3a6a0a2b259b2850f421989'}
gmx,gmx,{'arbitrum-one': '0xfc5a1a6eb076a2c7ad06ed22c90d7e710e35ad0a'}
gn,gn,{'ethereum': '0xc5019e129b75d380d3d837b8e609dec6c8f5d044'}
gnar-token,GNAR,{'solana': '74YedyBSKbjYzWMhwuBQz3mwsN6vuSSdAfzX9WLZQUtq'}
gnome,$gnome,{'ethereum': '0xe58eb0bb13a71d7b95c4c3cbe6cb3dbb08f9cbfb'}
gnometoken,gnome,{'binance-smart-chain': '0x08c811ae0b0d20a396fb07cdaeb7301f2967ce5c'}
gnosis,gno,"{'ethereum': '0x6810e776880c02933d47db1b9fc05908e5386b96', 'arbitrum-one': '0xa0b862f60edef4452f25b4160f177db44deb6cf1', 'xdai': '0x9c58bacc331c9aa871afd802db6379a98e80cedb'}"
gny,gny,"{'ethereum': '0xb1f871ae9462f1b2c6826e88a7827e76f86751d4', 'binance-smart-chain': '0xe4a4ad6e0b773f47d28f548742a23efd73798332'}"
goaltime-n,gtx,{'ethereum': '0x916885426255235da7a0bd90447986c00675f9ec'}
goal-token,goal,{'binance-smart-chain': '0x438fc473ba340d0734e2d05acdf5bee775d1b0a4'}
goatcoin,goat,{'binance-smart-chain': '0x7c67dccb04b67d4666fd97b2a00bb6d9b8d82e3f'}
goat-coin,goat,{'ethereum': '0x37611b28aca5673744161dc337128cfdd2657f69'}
goats,goats,{'solana': 'DVPWKGLFHK73PwgKgTtW28iCZGewQdva2N5HeBLDorVJ'}
g-o-a-t-token,G.O.A.T,{'ethereum': '0x74edaf28fc4b9e6a1618d613839daaf6a9d075db'}
gobble-token,gobble,"{'ethereum': '0x1ec1b3fffd5072d97b27110a667c35025c96d5c5', 'binance-smart-chain': '0x7ebbd62504c3085fc7953bbad5cdea117a75f262'}"
gobyte,gbx,{'': ''}
gochain,go,{'': ''}
god-dao,god,{'solana': '9kt93AW5QMjFL6ZxomnSq3FbWiU5ibNeTSgBz9UDFSB6'}
godl,$godl,{'ethereum': '0x7f509465c38b66bdecec2cfdc842e11809cc8357'}
gods-and-legends,gnlr,{'binance-smart-chain': '0x2e2b887c76cc1b5c5ef27c6361101bfd57e0bb98'}
god-shiba-token,gshib,{'binance-smart-chain': '0xe38928cd467ad7347465048b3637893124187d02'}
gods-unchained,gods,{'ethereum': '0xccc8cb5229b0ac8069c51fd58367fd1e622afd97'}
godzilla,godz,{'binance-smart-chain': '0xda4714fee90ad7de50bc185ccd06b175d23906c1'}
goforit,goi,{'ethereum': '0x2f34dd3d46855277eee79a1d724c2249f770054b'}
gogeta-inu,gogeta,{'ethereum': '0x636484a1c41e88e3fc7c99248ca0b3c3a844ab86'}
gogocoin,gogo,{'polygon-pos': '0xdd2af2e723547088d3846841fbdcc6a8093313d6'}
gogo-finance,gogo,{'ethereum': '0x9a96e767bfcce8e80370be00821ed5ba283d4a17'}
gogolcoin,gol,{'ethereum': '0x083d41d6dd21ee938f0c055ca4fb12268df0efac'}
goin,GOIN,{'binance-smart-chain': '0x32ff208a18a5fbc81f6fd262020b1415bfcb3b33'}
goku-inu,goku,{'ethereum': '0xa64dfe8d86963151e6496bee513e366f6e42ed79'}
gokumarket-credit,gmc,{'binance-smart-chain': '0xd3e7c41b39bb252d909fb64d2433abf225eaf49e'}
gold,gold,{'ethereum': '0xe081b71ed098fbe1108ea48e235b74f122272e68'}
goldario,gld,{'binance-smart-chain': '0x6ef7e2d571f9806ab8faab73a76a97442bf78e3b'}
gold-bcr,gbcr,{'': ''}
goldblock,gbk,{'ethereum': '0x3e522d144814bd6149c1f3e0c6cd19d0941372ac'}
goldblocks,gb,{'': ''}
gold-cash,gold,{'': ''}
goldcoin,glc,{'': ''}
gold-coin-reserve,gcr,{'ethereum': '0x37f6f8eb409deb9feaf032c109a72319f665c79d'}
golden-age,ga,{'binance-smart-chain': '0x68db7736df537fcf5504dc701d720457c279719d'}
golden-ball,glb,{'binance-smart-chain': '0x52eb6c887a4691f10bee396778603927c23be1fc'}
goldendiamond9,g9,{'binance-smart-chain': '0xe5f70fde8f1aead197d57eedb6f9b231240d38ca'}
golden-doge,gdoge,{'binance-smart-chain': '0xa53e61578ff54f1ad70186be99332a6e20b6ffa9'}
golden-goose,gold,{'ethereum': '0x40d1f63b5d2048e67e9bedb1b4c2f1a9fb4b6817'}
golden-kitty-cake,gkcake,{'binance-smart-chain': '0x2163913bf7094ec9683401225e7947b698a741ff'}
golden-ratio-coin,goldr,{'ethereum': '0xcfe4f03c3afbb9857b29fc706180bf0044900d59'}
golden-ratio-token,grt,{'ethereum': '0xb83cd8d39462b761bb0092437d38b37812dd80a2'}
golden-roots,gdr,{'': '0xc828dea19b9d68214a140620089853d4a70413bd'}
golden-token,gold,{'ethereum': '0x34d6a0f5c2f5d0082141fe73d93b9dd00ca7ce11'}
goldenugget,gnto,{'ethereum': '0x7b3296198f8a548edf89bdb16864da8f37b7d9cb'}
golden-york,goldyork,{'polygon-pos': '0xbf583f12b9afa44d86a0cc61a858473371b0677d'}
goldex-token,gldx,{'ethereum': '0xc631120155621ee625835ec810b9885cdd764cd6'}
goldfarm,gold,"{'ethereum': '0xf1b8762a7fa8c244e36f7234edf40cfae24394e3', 'binance-smart-chain': '0xd0f653ad03ca32a792abfa6d6711cdf1311e5d9d'}"
gold-fever-native-gold,ngl,"{'ethereum': '0x2653891204f463fb2a2f4f412564b19e955166ae', 'binance-smart-chain': '0x0f5d8cd195a4539bcf2ec6118c6da50287c6d5f5'}"
goldfund-ico,gfun,{'ethereum': '0x919d3a363776b1ceec9352610c82dfaf80edc32d'}
gol-d-inu,ginu,{'ethereum': '0xb2ed199b46630e789e8740fb83b1611acf018516'}
goldkash,xgk,{'': ''}
goldminer,gm,{'binance-smart-chain': '0xe2604c9561d490624aa35e156e65e590eb749519'}
gold-mining-members,gmm,{'ethereum': '0x7af89c8a06719271a96e62e290ea9ed192e73fc1'}
goldmint,mntp,{'ethereum': '0x83cee9e086a77e492ee0bb93c2b0437ad6fdeccc'}
goldmoney,gdm,{'binance-smart-chain': '0x9fdb6a13bdcf1188fbafe5cd435a8b92a327d92e'}
goldnugget,ngt,{'binance-smart-chain': '0x370527c29113aad172d1def6c42d0c924df124ce'}
gold-pegas,gdp,{'binance-smart-chain': '0xe724279dcb071c3996a1d72defcf7124c3c45082'}
gold-poker,gpkr,{'': ''}
gold-secured-currency,gsx,{'': ''}
gold-sonic,gsonic,{'ethereum': '0x3533a53bf6490596d97f9b39d94dbdfcf1ab3dcb'}
golem,glm,{'ethereum': '0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429'}
golff,gof,{'ethereum': '0x488e0369f9bc5c40c002ea7c1fe4fd01a198801c'}
golfinance,GOL,{'binance-smart-chain': '0x52f6a03a53840c01470f33a0b016e4c3e3dfe796'}
golfrochain,golf,{'ethereum': '0x996652b6c5c4b1154b25515db21b7bbadd40ddfa'}
goma-finance,goma,{'binance-smart-chain': '0xab14952d2902343fde7c65d7dc095e5c8be86920'}
gomax,gomax,{'binance-smart-chain': '0xb61ff1f6fc4c13e7531cae429269faac74ad0fee'}
gomics,gom,{'ethereum': '0xb8c6ad2586bb71d518c2aaf510efe91f82022f58'}
gomoney2,gom2,{'ethereum': '0x48783486ddd7fa85eca6b0c4ae8920bc25dfbcd7'}
gondola-finance,gdl,{'avalanche': '0xd606199557c8ab6f4cc70bd03facc96ca576f142'}
gonetwork,got,{'ethereum': '0x423b5f62b328d0d6d44870f4eee316befa0b2df5'}
good-bridging,gb,{'avalanche': '0x90842eb834cfd2a1db0b1512b254a18e4d396215'}
good-fire,gf,{'avalanche': '0x09ad4a1746ab9ecc96bb67d919de3c6b54cc879f'}
good-game,gg,{'ethereum': '0xcea8a10df595a20fceca4f6f2c23384eec1e4073'}
good-games-guild,ggg,{'binance-smart-chain': '0xd8047afecb86e44eff3add991b9f063ed4ca716b'}
good-token,good,{'binance-smart-chain': '0xd86755f728f52a96830b5e3303bbda97880bf238'}
goofydoge,GoofyDoge,{'binance-smart-chain': '0xea7de2a4973f3b3fc1591972a30781899a0961cf'}
goonrich,goon,{'ethereum': '0xb0302d59237e6104c3f0d145996302f044797ca5'}
gooreo,gooreo,{'binance-smart-chain': '0x7156fc3db62cce82eaa7163279d9f99644257539'}
goose-finance,egg,{'binance-smart-chain': '0xf952fc3ca7325cc27d15885d37117676d25bfda6'}
goosefx,gofx,{'solana': 'GFX1ZjR2P15tmrSwow6FjyDYcEkoFb4p4gJCpLBjaxHD'}
gorgeous,gorgeous,{'binance-smart-chain': '0xfe1179267621899d85e6eddc0dc9bf9345fb5e55'}
gorilla-diamond,gdt,{'binance-smart-chain': '0xb7f2bca9b034f8cc143339dd12bb31d3d50cf27a'}
gorilla-inu,gorilla inu,{'ethereum': '0x68257309fcdfe1e6edb592da97ac8215fe583908'}
gotem,gotem,{'binance-smart-chain': '0xa5fbc3520dd4bb85fcd175e1e3b994546a2c1ee8'}
gotogods,ogods,{'ethereum': '0x1051a014e4b3f2bd08e5a7e52522f0f71628162b'}
gourmetgalaxy,gum,"{'ethereum': '0x4f5fa8f2d12e5eb780f6082dd656c565c48e0f24', 'binance-smart-chain': '0xc53708664b99df348dd27c3ac0759d2da9c40462'}"
governance-ohm,gohm,"{'ethereum': '0x0ab87046fbb341d058f17cbc4c1133f25a20a52f', 'avalanche': '0x321e7092a180bb43555132ec53aaa65a5bf84251', 'polygon-pos': '0xd8ca34fd379d9ca3c6ee3b3905678320f5b45195', 'fantom': '0x91fa20244fb509e8289ca630e5db3e9166233fdc', 'arbitrum-one': '0x8d9ba570d6cb60c7e3e0f31343efe75ab8e65fb1'}"
governance-zil,gzil,{'': ''}
governor-dao,gdao,{'ethereum': '0x515d7e9d75e2b76db60f8a051cd890eba23286bc'}
govi,govi,{'ethereum': '0xeeaa40b28a2d1b0b08f6f97bb1dd4b75316c6107'}
gowithmi,gmat,{'ethereum': '0xb13de094cc5cee6c4cc0a3737bf0290166d9ca5d'}
goztepe-s-k-fan-token,goz,{'chiliz': '0x02b7031e808dbed9b934e8e43beeef0922386ef4'}
gps-ecosystem,gps,{'': ''}
gpu-coin,gpu,{'': ''}
grafenocoin-2,gfnc,"{'tron': '', 'binance-smart-chain': '0xa47d87704d8fde73a19eab2a2343947ae8537b02'}"
grafsound,gsmt,{'ethereum': '0x7713bcda5106424ff6b0ae1e7fa05c3f4ae3ecb0'}
graft-blockchain,grft,{'': ''}
grain,grain,{'binance-smart-chain': '0x3965e8778e555608af5b1956f6ffb1f0003fc3d0'}
grain-token,grain,{'ethereum': '0x6589fe1271a0f29346796c6baf0cdf619e25e58e'}
gram,gram,{'': ''}
grand-exchange,gp,{'binance-smart-chain': '0x2b7cf251feb2f128b1bd04dfd9290f316fb4d958'}
grandma-doge,gdoge,{'binance-smart-chain': '0x624ef4e11a393b9843579db37b24322b64f83fb9'}
grandpa-doge,grandpadoge,{'binance-smart-chain': '0x326e1d2d9e7f8f3a4df13766aa3b3aef33546546'}
granny-shiba,gshiba,{'ethereum': '0x956cdc7effb7767dc366c2243fc1c21221bc7814'}
grape-2,grape,{'solana': '8upjSpvjcdpuzhfR1zriwg5NXkwDruejqNE9WNbPRtyA'}
grapefruit-coin,grpft,{'ethereum': '0x64b986211c0cc675143f895c437b79c3cadf364a'}
